,artist_id,name,followers,popularity,genres,main_genre
4269,3nuc29fYGlQbIrwh4yrNWd,Lake Street Dive,732679,65,"boston rock, indie folk, new americana",Rock
4270,3MyB0MyKec3Jq0AH2llk7v,Evan Rachel Wood,46364,58,"hollywood, movie tunes","Easy Listening, Pop"
4271,6PERJZF7wohA034PAxDK0b,Neo Beats,140890,67,"brazilian hip hop, brazilian trap, trap funk, trap","Hip Hop, R&B"
4272,5udgXJYWwK7cchnPSKqEkK,Campbell,32141,53,drum and bass,Electronic
4273,27fy6rHPC58Eo2VUu0iJSG,Lookas,72492,57,"edm trap, future bass","Electronic, Hip Hop"
4274,4z93wkjfGntA0XFqnv4wj7,Pezet,575613,70,polish hip hop,Hip Hop
4275,1TbRSunWGZ46mqnapcWxrm,Salim Merchant,2376964,64,"bollywood, sufi, hindi pop, desi","Pop, Traditional Music"
4276,2kHxkdiKCSnHMkhIgFBZaI,Kristen Bell,167614,68,movie tunes,Easy Listening
4277,4exLIFE8sISLr28sqG1qNX,Travis Barker,512487,67,rap rock,Rock
4278,7gOZcXPfLtLbFgUyHGV7cZ,Shipra Goyal,433658,61,punjabi pop,Pop
4279,2urF8dgLVfDjunO0pcHUEe,Alvaro Soler,1813666,65,latin pop,Pop
4280,0CrGLmfVKzk9rAyiNb91ft,Diego & Arnaldo,1552829,69,"sertanejo, sertanejo universitário, agronejo","Country, Latin"
4281,5BwOOeKayeMZXa5SSaiRxv,Ricchi E Poveri,313530,64,"italo dance, italo disco",Pop
4282,4qBgvVog0wzW75IQ48mU7v,KYLE,1124242,61,"deep underground hip hop, indie pop rap, meme rap, pop rap, viral trap","Hip Hop, Pop"
4283,5IbUz6BcOu6IVY512oxavP,Niño de Elche,50598,59,flamenco,Traditional Music
4284,0OhiQFSqbnnmB52NWEpsO5,Mi Banda El Mexicano,948735,67,"cumbia, banda, grupera, cumbia norteña, duranguense","Latin, Traditional Music"
4285,5bf6yYgHODBW5EreBZshpX,Styles Of Beyond,71306,60,cali rap,Hip Hop
4286,0SPHfj49UeOgHKwSYcn8xZ,Bruno Rosa,127730,61,"sertanejo, sertanejo universitário",Latin
4287,6ln5KMY2ugao3BVvJgzhq3,GP DA ZL,60862,64,"brazilian funk, funk bruxaria",R&B
4288,1glBi4zyzqaSQoy8ReU0rz,Grupo Los de la O,1752953,64,"corrido, corridos bélicos, corridos tumbados, sad sierreño, norteño",Traditional Music
4289,34giN3qeTOdgDSJIdtIMdm,Mc Jhey,514736,75,"phonk, brazilian funk, brazilian phonk","Hip Hop, R&B"
4290,4H3e5t5utgPvj6Nsuda5QF,Jasmine Cephas-Jones,66250,59,musicals,Pop
4291,7xtnpHS34mLlxGZDVUBHSU,La Húngara,353823,60,"flamenco, flamenco pop, flamenco urbano","Pop, Traditional Music"
4292,5kiKQJrz4BT7vFWVECAmHH,Sanam Puri,793507,61,"bollywood, hindi pop",Pop
4293,7dWYWUbO68rXJOcyA7SpJk,Fort Minor,716901,62,rap rock,Rock
4294,2Co933aALjqO2S4kqXpntB,Mati Bomba,2199,46,"chilean mambo, reggaeton chileno, mambo, chilean trap","Hip Hop, Latin"
4295,592JnViQ2tot63c1SbtgK2,MC Paulin da Capital,2510511,69,"funk consciente, brazilian funk, trap funk",R&B
4296,03PnQHlbH5nDDVX3hNg628,Dj GM,790411,70,"funk consciente, brazilian funk, trap funk",R&B
4297,7e3FtKBIPLrIVm8g1FJMVg,Sango,214567,57,"alternative r&b, indie soul",R&B
4298,3utZ2yeQk0Z3BCOBWP7Vlu,CRO,2812920,70,"german hip hop, german pop, german indie, german indie pop","Hip Hop, Pop, Rock"
4299,2AVVj8ezW2mJ0v8u7XydiF,Saving Abel,984657,57,post-grunge,Rock
4300,270oVXkThAqFNaoF7vLpNq,Menor Richard,21612,57,"brazilian funk, funk consciente, trap funk",R&B
4301,3XSyTI9ct70ZheMESAv2st,Zachary Levi,17613,58,movie tunes,Easy Listening
4302,2LJxr7Pt3JnP60eLxwbDOu,Mandy Moore,800529,64,"dance pop, hollywood, neo mellow, post-teen pop",Pop
4303,5qyPbwqvOEp7FvR1EeTQQ2,Gabb MC,1136644,67,"brazilian funk, funk consciente, trap funk",R&B
4304,4MQAbRFF5xtTAIYG8jzfZm,Dj L Martins,48179,49,"brazilian funk, funk de bh",R&B
4305,7McDZo4Ggmx1nSdgki7E0s,Mackie Ranks,2144,54,"dembow, portuguese hip hop, latin house","Hip Hop, Latin"
4306,6iYRN5eaz8LSxvwkhmwkRj,j mena,538265,54,"cuarteto, cumbia",Traditional Music
4307,7KFOc3T4Xo8DVZt4PWw2qN,Gazzelle,1036313,63,indie,Rock
4308,4mqcM1hVacykEmQIB0aJvO,Napoles,3855,43,"chilean mambo, reggaeton chileno, mambo, chilean trap","Hip Hop, Latin"
4309,4tOVIRjlWWfR1RrAxyRqTE,Chromatics,492576,57,dream pop,Rock
4310,15K8w0bfYieOr55vhSMgJN,Edith Whiskers,204188,63,"nu jazz, ambient folk, downtempo","Electronic, Folk, Jazz"
4311,685uhJgfQlrMNuarOzgyea,DJ Ak beats,69536,56,"brazilian funk, trap funk",R&B
4312,11kBu957KTYoAltZHDm8gW,Buena Vista Social Club,1455240,64,"son cubano, latin jazz, afro-cuban jazz, latin, bolero","Latin, Traditional Music"
4313,4ACGdFl6mPI3lntaYef1gc,Triz,92620,57,brazilian funk,R&B
4314,6YzSM19LzpLH0nVKKU6Jsy,Mc Daniel,2335721,68,"brazilian funk, agronejo, trap funk, funk consciente","Country, R&B"
4315,0cjkWe9VXcECGiOEHFuTfc,Mc Lipi,1668497,66,"funk consciente, brazilian funk, trap funk",R&B
4316,0n57jUvvtDjkdrnbV7kOvB,Mc J Mito,355776,59,"brazilian funk, funk de bh",R&B
4317,1QZuAtDYNrk2QMogJulsyq,Karina,927580,65,"cumbia, cuarteto",Traditional Music
4318,6LZA6PhNCwUfHzqfpN1nYL,Angela Torres,285580,63,cuarteto,Traditional Music
4319,6TPJK8tv3AKKSsw0lENTQk,Nagalli,497525,72,"brazilian trap, trap, trap funk, brazilian hip hop","Hip Hop, R&B"
4320,5bZh8YQDUYXGHrkWwjakNF,DJ Jorgin,87206,56,"brazilian funk, trap funk",R&B
4321,54DpD2uxqh2jQtstvXxCag,Deliverymusic,262,47,brazilian funk,R&B
4322,1FnGKreDca8xq3juSi5hAE,Julia Mestre,27614,55,new mpb,nan
4323,0xPoVNPnxIIUS1vrxAYV00,Del Water Gap,291147,64,"deep new americana, indie pop, pov: indie",Rock
4324,057gc1fxmJ2vkctjQJ7Tal,The Buggles,159648,58,"early synthpop, new wave pop, zolo","Pop, Traditional Music"
4325,7cdIY4mDfM1dbjgl7s2fGR,Sal Da Vinci,161270,54,"neomelodico, canzone napoletana","Pop, Traditional Music"
4326,1j7PjmYNRQUYk1xNfPDox7,DJ Tacinho,7015,40,"funk carioca, brazilian funk",R&B
4327,2UoLlLFDkqewHH7EzaZcl7,Luisito Ayala Y La Puerto Rican Power,276849,60,"salsa, merengue",Latin
4328,4jFlmD92WULLlaRS8Cj6QS,Francesca Michielin,754960,54,"italian adult pop, italian pop",Pop
4329,59NRr3XbowClIMNw0w90pC,Dj Terrorista,6709,43,"funk carioca, brazilian funk",R&B
4330,7CzURHjIfP0ClUnjVRyF1i,Derik Fein,286257,59,"sad lo-fi, pop singer-songwriter, folk pop, gen z singer-songwriter, dark r&b, singer-songwriter pop, lo-fi chill, retro soul, sea shanties","Electronic, Pop, R&B, Traditional Music"
4331,3EW0kQ1skZiK1NHg3Spt9J,Takeoff,2365684,66,"atl hip hop, rap, trap",Hip Hop
4332,4vpDg7Y7fU982Ds30zawDA,The Band,1245419,62,"folk rock, roots rock, southern rock, americana","Folk, Rock"
4333,2wMcQIxzH2LYHJZNxo9FcN,John Paul Young,48295,51,"australian dance, classic uk pop","Electronic, Pop"
4334,08b2PA6eFyugsWAk41eQKZ,Lesley Gore,469680,59,"brill building pop, bubblegum pop, classic girl group",Pop
4335,6jdObwsrIjSRnBbMw6lPBj,Seals and Crofts,837074,58,"yacht rock, soft rock",Rock
4336,7kFfY4UjNdNyaeUgLIEbIF,DeJ Loaf,2087650,66,"detroit hip hop, r&b, trap, trap queen","Hip Hop, R&B"
4337,1eYhYunlNJlDoQhtYBvPsi,Ray Charles,2677890,71,"soul, soul blues, blues, classic soul, vocal jazz","Blues, Jazz, R&B"
4338,3jk39CGeaaSO3FPKNx1RUx,Syd,629820,65,alternative r&b,R&B
4339,4J13m9IZh03PEhoxAxRhXO,Gerardo Ortiz,8721437,75,"banda, corrido, norteño, sierreño, corridos bélicos, música mexicana","Latin, Traditional Music"
4340,74oJ4qxwOZvX6oSsu1DGnw,Cream,2674325,62,"classic rock, psychedelic rock, acid rock, blues rock",Rock
4341,5Pqx4mXYDGIDcg8E5FYjZ8,Carl Douglas,69899,53,disco,Pop
4342,4fvzIW1n8V7G1t95O5Q2lB,Selective Sounds TTA,976,27,"sound, water, white noise",New Age
4343,3moR9d0X97NAtZRhHWOta5,Saran,3634424,70,"thai hip hop, thai trap, thai pop, t-pop, southern thai music","Hip Hop, Pop, Traditional Music"
4344,6jxGLrn1I14RIeRYodOpLN,Łaszewo,95964,65,stutter house,Electronic
4345,3VU6EADz81WPaKVs9mP30w,Vizzionz,244,55,white noise,New Age
4346,7w08uJNZmg9HTsS6XeHX9E,2K,49694,57,"thai hip hop, thai trap",Hip Hop
4347,4CuVt3p02OaWu4klQuJoDP,Z9,591661,68,"thai hip hop, thai trap, thai pop, t-pop","Hip Hop, Pop"
4348,2gpFIVZUCq1gf8RALTZaWj,Lucy Bennett,1381,47,lullaby,Easy Listening
4349,6iBB08eTj4dxsbpaXIUJdQ,jolle,34272,53,"german indie, german indie pop, german pop","Pop, Rock"
4350,3LpLGlgRS1IKPPwElnpW35,James Morrison,1568206,64,neo mellow,Pop
4351,2q3GG88dVwuQPF4FmySr9I,The Score,1562125,67,score,nan
4352,6J7biCazzYhU3gM9j1wfid,Jamiroquai,2818501,72,acid jazz,Jazz
4353,3SYnDj7btg9gFY7ps8m5d5,RANI,34103,57,dutch pop,Pop
4354,3rRmDmzPcAFwcUDvG5gBqO,Percy Sledge,572236,56,"motown, classic soul, soul",R&B
4355,0dCKce6tJJdHvlWnDMwzPW,Village People,806242,61,disco,Pop
4356,7ySZCEP4HFGckYYPK5rqFI,Melody,498579,69,"piseiro, brazilian pop, agronejo, funk pop","Country, Latin, Pop, R&B"
4357,3dFUAutVe4CdBO7DMDtIN5,Rocket FX,180,54,white noise,New Age
4358,6HTUcOExehqydqa7C3usAa,Abel Pintos,3716128,68,"folklore argentino, cuarteto",Traditional Music
4359,5KNNVgR6LBIABRIomyCwKJ,Dermot Kennedy,1688193,71,"folk-pop, irish pop, uk pop",Pop
4360,4jtz7FSoYdL5pUWD6jk6av,Molecualar Binary,599,19,white noise,New Age
4361,2aqFBHOpM9uIgBpUsdq09x,Siddhartha,1653351,71,"mexican indie, latin indie, latin alternative, rock en español","Latin, Rock"
4362,3lfl9i50OmqAoxWPNcZOTn,spaceboy,179,51,healing hz,New Age
4363,7HHsz4iMR3pWHCusoe8Yyb,Mino Lawrence,2382,50,"instrumental lullaby, preschool children's music, piano worship, hymns, piano cover, calming instrumental, lullaby","Easy Listening, Pop"
4364,6AvKcjNtR1AYU8wN72MvNK,Juan Casanova,2274,53,rock uruguayo,Rock
4365,2snm3HmsnDUDxbIChdl2Oj,Justin Hurwitz,204386,62,score,nan
4366,7scapvSjZLSm0fBgqGM0Mn,Lil Loaded,1830708,61,drill,Hip Hop
4367,58xrjO7pWlfj2C2uksXScP,Abor & Tynna,82417,53,german hyperpop,Pop
4368,16fII77WGyUG8E5DTIW4EU,EXOA,417,61,"color noise, white noise","Electronic, New Age"
4369,6ucAqkMiK3gtdXjcBjwZNx,EMIKO,781,56,"calming instrumental, focus, background music","Easy Listening, New Age"
4370,1QGbGUg3knUksMO2zgHQxD,StyccO,293,54,white noise,New Age
4371,4MAkMNGGrVdSVVhNKLZGeV,Ephermal Nights,728,53,"healing hz, ambient",New Age
4372,35kdbaWQLDJudwBytHuiyW,Zephyrical,3429,60,healing hz,New Age
4373,4SFy2zTDkBKrQ8vzuINBVf,Armonía Astral,375,45,"sleep, background music","Easy Listening, Rock"
4374,4kpQdAU7yPjqtiJsFcBTBb,Rokudenashi,450633,62,"j-pop, anime",Pop
4375,1EowJ1WwkMzkCkRomFhui7,RADWIMPS,4926053,76,"anime, j-pop, j-rock","Pop, Rock"
4376,6jV25rzTKQ2zMgrqHha1V5,CHANYEOL,1898469,59,k-pop,Pop
4377,1Iww3Y4gDbNvjkqnjUzIZu,Relaxcation,601,22,rain,New Age
4378,4nxKz1dRYXnsGzN1lUURtG,Leith Ross,369519,61,"indie pop, pov: indie",Rock
4379,5yw4tA8D5uG7tT3NaDvq10,Stellar,682023,64,social media pop,Pop
4380,7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,13822001,78,k-pop,Pop
4381,2pHkxVNynHBwQHhGaoBIXX,MINNIE,1041338,58,k-pop,Pop
4382,2FgZrgTMX6Sk0VNcOsEPmm,Punch,441489,62,"soundtrack, k-ballad, k-pop","Easy Listening, Pop"
4383,2bWTIIQP9zaVc55RaMGu7e,Seori,338846,56,korean r&b,R&B
4384,7fmXV2O48buswss04YetaN,HANA,565269,72,j-pop,Pop
4385,1YRqgFNXqRyMDRr8ClS1NL,Kaliii,522216,56,"rap, viral rap",Hip Hop
4386,0xFsJRSOYJmmuozISzreTR,Toaka,56308,58,j-pop,Pop
4387,3Gx6UNiTUubJFQzUyUjKQW,24H Rain Sounds,2055,45,rain,New Age
4388,2KtMgfc6pR6Jpovuqrs8Ac,Adrian L Santos,312630,62,"corridos tumbados, sad sierreño, corrido, corridos bélicos, electro corridos, sierreño","Latin, Traditional Music"
4389,7yiq52SDJKenHVST8xGCuF,Alu Mix,142356,61,"reggaeton mexa, neoperreo, reggaeton",Latin
4390,2ayNSoKPCRAfjp6hQ76hRu,Nacho,5554754,64,"reggaeton, latin",Latin
4391,2F9pvj94b52wGKs0OqiNi2,Babasonicos,1805453,72,"argentine rock, rock en español, latin rock, latin alternative","Latin, Rock"
4392,2VSRhqonKsL7KRAIk8SMmt,Daniela Spalla,242025,62,"latin indie, mexican indie, latin alternative","Latin, Rock"
4393,1oMiDFyAgmIzw9ZBQYHOJI,El Guincho,74492,58,drill,Hip Hop
4394,2kqUKsTuEj1lPbm6BSn1AU,Rich Music LTD,408835,64,reggaeton,Latin
4395,1GMy1NJjIXk6bejCuYdLT9,N3WYRKLA,46699,48,"jersey club, dark r&b, alternative r&b, r&b","Electronic, R&B"
4396,0hHT2BH7XTm3ZdZb6CX064,Raymix,632869,65,"cumbia sonidera, cumbia, electrocumbia",Traditional Music
4397,4wAqlYtTaaHELEgyCh9KjG,FAVE,1111466,65,"afrobeats, afrobeat, afropop, afro r&b, alté, afro soul","R&B, Traditional Music"
4398,2AbQwU2cuEGfD465wCXlg2,Rawayana,1056862,71,"reggae en español, reggae",Reggae
4399,4PLRnJfNKiel5v2GEZPItz,ASTROPICAL,29051,57,latin afrobeats,Latin
4400,1LsXqDdYVyONhrjAORENbu,Kaoma,85824,58,zouk,Traditional Music
4401,5KpmLKI7ktzNzQL13J95Pf,Cerounno,40012,56,boom bap,Hip Hop
4402,1B0Rp4SWGnFgGCPU5Pju6E,Nego do Borel,2205365,59,"brazilian funk, funk pop",R&B
4403,0TcYeHEK9sBtv7xPbKhzHz,Chumbawamba,190371,58,anarcho-punk,Rock
4404,5wMfct6VVvaVQ8xGCXxIUa,Cozi Zuehlsdorff,41223,57,movie tunes,Easy Listening
4405,20j1uz7iDOtIvIzCr5S8nx,SEUNGRI,436203,53,k-pop,Pop
4406,0daugAjUgbJSqdlyYNwIbT,Vicetone,524156,63,edm,Electronic
4407,1INuLZXjjVbcJRyWvD1iSq,Jack & Jack,1375739,57,"pop, teen pop",Pop
4408,4C3uGP8vRDzxrhJxZiOjTe,Tiffany,479072,66,"new wave pop, soft rock","Pop, Rock"
4409,2vf4pRsEY6LpL5tKmqWb64,Elderbrook,543601,69,uk dance,Electronic
4410,7Dz9goFmVZZqvJxZoKg7pF,Danelle Sandoval,16305,58,nyc pop,Pop
4411,0CEFCo8288kQU7mJi25s6E,Hollywood Undead,2516365,68,"rap rock, rap metal","Metal, Rock"
4412,4ON1ruy5ijE7ZPQthbrkgI,Burak Yeter,174907,59,electro house,Electronic
4413,2Tg0aF5cbZktYFzgR1iAKv,Julie Bergan,197512,56,norwegian pop,Pop
4414,0z5DFXmhT4ZNzWElsM7V89,Erasure,1204629,64,"synthpop, new wave","Pop, Rock"
4415,2urZrEdsq72kx0UzfYN8Yv,Spandau Ballet,1493876,67,"new wave, synthpop","Pop, Rock"
4416,694QW15WkebjcrWgQHzRYF,Everclear,1087764,60,"post-grunge, alternative rock",Rock
4417,3gdbcIdNypBsYNu3iiCjtN,The B-52's,1278825,61,"new wave, post-punk",Rock
4418,2u0gw0uCWBMiqV7h0N8kai,Wet Wet Wet,592912,56,"boy band, new romantic, new wave pop, soft rock, sophisti-pop","Pop, Rock"
4419,7Fo8TAyGJr4VmhE68QamMf,Talk Talk,659864,61,"new wave, synthpop","Pop, Rock"
4420,240wlM8vDrf6S4zCyzGj2W,CamelPhat,534587,67,"melodic techno, house, progressive house, melodic house, tech house",Electronic
4421,1iP8yKbscxGv4Yzysz7XLr,Bayker Blankenship,190410,60,country,Country
4422,7r8RF1tN2A4CiGEplkp1oP,Ginuwine,2849033,68,r&b,R&B
4423,7EJH4GRkCHu08SoTKVKQm2,Saraya,2318,53,hard rock,Rock
4424,1BwHztAQKypBuy5WBEdJnG,Jennifer Warnes,186492,62,folk,Folk
4425,08hHTBHlv0WRXWlyrsb6Kv,MEOVV,1267396,66,k-pop,Pop
4426,6rqU9HQ57NYGBnBzbrY3a4,Paul Young,1091950,61,"mellow gold, new romantic, new wave, new wave pop, soft rock","Pop, Rock"
4427,3pFCERyEiP5xeN2EsPXhjI,Joe Cocker,2631513,65,"album rock, blues rock, classic rock, folk rock, mellow gold, rock, singer-songwriter, soft rock","Folk, Rock"
4428,0Xi59sEw38vRvwleSAVqoo,Marty Robbins,642523,64,"classic country, outlaw country",Country
4429,3pUdWI84GUyM40TiEKXR6Q,Monaky,289412,61,"afro adura, alté, nigerian drill, afrobeat, afrobeats, afro soul","R&B, Traditional Music"
4430,6roFdX1y5BYSbp60OTJWMd,Tim McGraw,5099307,71,"country, classic country",Country
4431,37BIBvfliXJpSgn10yQUJM,Mr. Naisgai,6590,57,reggaeton,Latin
4432,1Y5vJqABeI6QI6R95EDV6o,tuki.,554332,62,j-pop,Pop
4433,2teIxF2qgr0rYmTTMKiZ7s,Kevin McCall,31578,58,slow game,Electronic
4434,6YHEMoNPbcheiWS2haGzkn,Michael Bolton,2622453,67,soft rock,Rock
4435,1Gh0pCAxpjw0Iq3JMoVAwO,Ty Myers,375446,70,country,Country
4436,5jF4VfE2TZtAXWYQLe3F8A,Smur Lee,317235,59,"amapiano, afropiano, afrobeats, afrobeat","Electronic, Traditional Music"
4437,3gN8Ihw22Vt9mnK97gbwMQ,RUBII,223344,64,"neo soul, uk r&b, vapor twitch, indie soul, indie jazz, uk contemporary r&b, alternative r&b, british soul, retro soul, jazz house, indie r&b, dutch r&b","Electronic, Jazz, Pop, R&B, Rock"
4438,78OAtwN3XpjMcjibnF2Kw5,David Lee Murphy,406623,55,"country, classic country",Country
4439,21aa4pj9BvbFB2iT8kRpnq,Michael Schulte,347978,61,"german pop, talentschau",Pop
4440,0le01dl1WllSHhjEXRl4in,Tamia,2106116,66,r&b,R&B
4441,2kucQ9jQwuD8jWdtR9Ef38,Sam Hunt,2501531,67,"country, pop country","Country, Pop"
4442,75WcpJKWXBV3o3cfluWapK,Lute,258754,55,"indie hip hop, north carolina hip hop, underground hip hop","Hip Hop, Rock"
4443,1iNqsUDUraNWrj00bqssQG,Dreamville,837708,64,"hip hop, pop rap, rap, underground hip hop","Hip Hop, Pop"
4444,3sFhA6G1N0gG1pszb6kk1m,Wings,1273116,66,"album rock, art rock, classic rock, folk rock, mellow gold, rock, singer-songwriter, soft rock","Folk, Rock"
4445,7xAcVHPiirnUqfdqo0USb1,Fantasia,2242907,60,r&b,R&B
4446,5H6xmHXjsq98NLbEjuE29f,NEIKED,194253,61,scandipop,Pop
4447,6sFHvCyqklnJpXC9Nh1aag,Alexander 23,516221,55,"alt z, singer-songwriter pop",Pop
4448,58MLl9nC29IXbE4nEtuoP2,Alex & Sierra,1237731,54,"pop, post-teen pop, viral pop",Pop
4449,5xKp3UyavIBUsGy3DQdXeF,A Great Big World,661302,60,"neo mellow, piano rock, pop rock, viral pop","Pop, Rock"
4450,5JMLG56F1X5mFmWNmS0iAp,Chelsea Cutler,736574,63,alt z,Pop
4451,4NiJW4q9ichVqL1aUsgGAN,A Day To Remember,2543072,70,"metalcore, post-hardcore, pop punk, screamo, emo","Metal, Rock"
4452,1BEUkE2CSUgHTLSBMZdnFB,Mae Muller,154242,56,"uk contemporary r&b, uk pop","Pop, R&B"
4453,1dLWg6m8RRhizsdqJbhyj3,Quiet Riot,2074554,57,"glam metal, hard rock, glam rock",Rock
4454,1SQRv42e4PjEYfPhS0Tk9E,The Kinks,2847976,66,"proto-punk, baroque pop","Pop, Rock"
4455,5cBFMoMgcAt03YL2r0tS25,Raja Kumari,320110,60,"desi hip hop, hindi hip hop",Hip Hop
4456,2Ju0kEPJxYUo0XM2PNUGeL,Jarina De Marco,20486,51,dominican indie,Rock
4457,0Nn9YwJzcaeuU1jJL06e3r,The Knack,288319,54,power pop,Rock
4458,4n31svBA9GGIYxGxgrQaRK,George Thorogood & The Destroyers,1038165,59,"classic rock, blues rock, southern rock",Rock
4459,1fBCIkoPOPCDLUxGuWNvyo,Poison,3611865,63,"glam metal, glam rock",Rock
4460,7x8nK0m0cP2ksQf0mjWdPS,Dierks Bentley,3344441,66,country,Country
4461,5KsRA81UaMVKvLNiwDySfp,Jonah Kagen,263640,68,"pop singer-songwriter, folk pop",Pop
4462,6kE7ZdPoVgmtcwcIgm9QFr,Yé,14111,40,drumstep,Electronic
4463,3BEV5FcxOtkQJ7lLRKMh3V,Tyler Hubbard,325708,62,country,Country
4464,2Hkut4rAAyrQxRdof7FVJq,Rush,2586498,66,"progressive rock, classic rock, hard rock, rock, aor",Rock
4465,7sKxqpSqbIzphAKAhrqvlf,Walker Hayes,733365,61,country,Country
4466,2ExGrw6XpbtUAJHTLtUXUD,Stefflon Don,1214355,65,dancehall,Reggae
4467,49qiE8dj4JuNdpYGRPdKbF,Stone Sour,3124683,66,"post-grunge, alternative metal, nu metal",Rock
4468,59QxeZBL6k9L4oJBGSyukd,The Marshall Tucker Band,1132638,62,"southern rock, country rock, classic rock",Rock
4469,4wQ3PyMz3WwJGI5uEqHUVR,Allman Brothers Band,1836927,63,"southern rock, jam band, classic rock, blues rock, country rock",Rock
4470,2qgvmDsc4jrqbAbjq1HGM2,Rodney Atkins,2024364,61,"country, acoustic country","Country, Folk"
4471,4VCriUU9CsPnUvoAsxVk1p,310babii,216246,59,"westcoast flow, rap, memphis rap, pop rap, southern hip hop, chicago rap, trap, memphis hip hop, cali rap, chicago drill","Hip Hop, Pop"
4472,4salDzkGmfycRqNUbyBphh,Styx,2182536,63,"classic rock, aor, progressive rock",Rock
4473,4NpFxQe2UvRCAjto3JqlSl,Greta Van Fleet,2781228,65,rock,Rock
4474,2fPsJqR6zfoHatC1eFr0eQ,Livingston,914859,62,singer-songwriter pop,Pop
4475,5q4AzEtCoYJyXjMMoEkSU5,Bachman-Turner Overdrive,1133998,57,classic rock,Rock
4476,2ueoLVCXQ948OfhVvAy3Nn,Perfume Genius,429496,56,art pop,Pop
4477,5Q81rlcTFh3k6DQJXPdsot,Mura Masa,708436,59,"channel islands indie, escape room, hyperpop, indie soul, vapor soul","Electronic, Pop, R&B, Rock"
4478,3ICyfoySNDZqtBVmaBT84I,War,534542,60,"classic soul, funk, motown, p funk, soul",R&B
4479,00dwwnz3V4kRfu3UFYpJLz,Cherub,182429,55,"australian electropop, shimmer pop, indietronica, electropop, pov: indie, neo-synthpop, indie rock, edm, australian dance, modern rock","Electronic, Pop, Rock"
4480,1bdytLV3FPjyhfrb6BhMej,Asia,726623,56,"aor, progressive rock, arena rock",Rock
4481,1TqQi97nqeiuOJrIFv5Sw0,Semisonic,519647,58,"pop rock, post-grunge",Rock
4482,5lbM4g6bhxjNX7R5QHP2nD,Xavier Rudd,820885,61,"australian indie folk, australian reggae fusion","Folk, Reggae"
4483,7Bah8E0kCETqEpAHI6CPzQ,Mr. Mister,643529,56,"album rock, new romantic, new wave pop, soft rock, synthpop","Pop, Rock"
4484,3ctnkEZGtVBTxS7IMin8nC,Instupendo,177550,60,weirdcore,Electronic
4485,69Mj3u4FTUrpyeGNSIaU6F,The J. Geils Band,926182,55,classic rock,Rock
4486,1MPcILKoMCJym9KscdYxuM,White Town,74147,57,derby indie,Rock
4487,3OsRAKCvk37zwYcnzRf5XF,Moby,2103413,71,"downtempo, trip hop","Electronic, Hip Hop"
4488,7C4sUpWGlTy7IANjruj02I,Peter Gabriel,1965945,65,art rock,Rock
4489,2n6FviARgtjjimZXu18uRM,Le Tigre,563588,64,"riot grrrl, queercore, electroclash",Rock
4490,48vDIufGC8ujPuBiTxY8dm,Palace,374048,62,english indie rock,Rock
4491,6nFwmnSA3mMtoePROXi5LT,Alvedon,37614,54,"ambient lo-fi, dark ambient","Electronic, New Age"
4492,3bUwxJgNakzYKkqAVgZLlh,Travis,1155018,61,britpop,Rock
4493,4FAahCBNlbpgoAhVfuUHPD,Dezko,134946,60,stutter house,Electronic
4494,0QlnfOIWscqfuWTcci7IwM,POLTERGST,64485,60,"hypertechno, techno, hard techno",Electronic
4495,0QaSiI5TLA4N7mcsdxShDO,Sub Focus,586513,70,"drum and bass, liquid funk",Electronic
4496,0avMDS4HyoCEP6RqZJWpY2,Ethel Cain,1153989,70,southern gothic,nan
4497,1O9iHQjrVuiAYOJFCBeFSl,serpentwithfeet,163268,59,alternative r&b,R&B
4498,5YgOA27qcu8nSl1lp5ektj,Zach Templar,221046,56,"edmonton indie, indie hip hop, newcastle nsw indie, pov: indie, modern indie pop, lo-fi indie, bubblegrunge, indie fuzzpop, noise pop, bedroom r&b, r&b, indie, indie pop, slacker rock, afrofuturism, atlanta indie, mississippi indie, bedroom pop","Pop, R&B, Rock"
4499,1yvmxpLuFjOlHiplr01Hon,RELYCT,48595,49,"phonk, brazilian phonk",Hip Hop
4500,0NNEggTd7RupgifjoxF9tG,DJ Raulipues,119674,70,"phonk, brazilian phonk, funk","Hip Hop, R&B"
4501,7gSamjqhPvUjkm4jzJd6Rq,THZ,5397,48,"phonk, brazilian phonk",Hip Hop
4502,6Gk5hoM7eW8NSCYhICMDHw,Zak Abel,178458,60,"uk contemporary r&b, uk pop","Pop, R&B"
4503,0mBCkBV2KtgPRhr7Z4g4K7,Mc Charles,26699,48,"phonk, brazilian phonk",Hip Hop
4504,14p92d87nODRl5HeejOJ3v,FUNK DEMON,36467,60,"phonk, brazilian phonk",Hip Hop
4505,6zsJjoCtL1WByG0VsuFWzR,BLOND:ISH,189647,65,"afro house, techengue, latin house","Electronic, Latin"
4506,7g38XDW5EXI4dMTUkYjVTO,satirin,114107,58,"phonk, brazilian phonk",Hip Hop
4507,12A83CWwFiyXy90ScLWPIe,LIZOT,112482,63,"slap house, hypertechno",Electronic
4508,598ZvY8cFQtXgFPBSUm28x,ARKEA,4926,49,"phonk, brazilian phonk",Hip Hop
4509,3g3GaoGiDhAeavQUhxWMmM,MRR,19957,51,"phonk, brazilian phonk",Hip Hop
