vendor_number,vendor_name,brand,description,purchase_price,actual_price,volume,total_purchase_qty,total_purchase_dollars,total_sales_qty,total_sales_dollars,total_sales_price,total_excise_tax,fright_cost,gross_profit,profit_margin,stock_turnover,sales_to_purchase_ratio,unsold_inventory_value,unit_price,order_size
9552,M S WALKER INC,44494,Smoking Loon Pnt Grigio Cal,4.5,6.79,750.0,23567,106052.0,21783,169511.0,60738.5,2436.3,55551.8,5470.95,3.2275,0.924301,1.59838,189196768.0,4.500021216107268,large
9552,M S WALKER INC,46934,Silver Palm Nth Cst Cab Svgn,10.31,17.99,750.0,5927,61107.4,5470,90401.9,39611.9,610.54,55551.8,-26867.8,-29.7204,0.922895,1.4794,27926081.8,10.310005061582588,medium
9552,M S WALKER INC,47014,Juan Gil Jumilla Rd,8.16,13.99,750.0,4276,34892.2,4205,57635.9,27046.3,468.56,55551.8,-33276.6,-57.7358,0.983396,1.65183,2477346.1999999997,8.16000935453695,small
9622,WEIN BAUER INC,5836,Bauers Obstler Echt,19.08,24.99,1000.0,2010,38350.8,1925,49726.8,33130.2,2021.25,222.23,9132.47,18.3653,0.957711,1.29663,3259818.0000000005,19.080000000000002,small
9625,WESTERN SPIRITS BEVERAGE CO,1226,Lexington Bourbon,19.99,29.99,750.0,2475,49475.2,2472,61932.3,51293.5,1949.79,1933.19,8574.05,13.8442,0.998788,1.25178,148425.59999999998,19.989979797979796,small
9625,WESTERN SPIRITS BEVERAGE CO,2142,Bird Dog Apple Whiskey,10.38,13.99,750.0,3625,37627.5,3369,51426.3,42297.4,2657.02,1933.19,9208.6,17.9064,0.929379,1.36672,9632640.0,10.38,small
9625,WESTERN SPIRITS BEVERAGE CO,2514,Bird Dog Peach Whiskey,11.41,14.99,750.0,3369,38440.3,3059,47354.4,34873.5,2411.32,1933.19,4569.61,9.64981,0.907985,1.2319,11916493.0,11.410002968239835,small
9625,WESTERN SPIRITS BEVERAGE CO,2975,Bird Dog Blackberry Whiskey,11.32,14.99,750.0,5135,58128.2,4818,74248.8,57792.6,3798.33,1933.19,10389.1,13.9923,0.938267,1.27733,18426639.4,11.32,medium
9625,WESTERN SPIRITS BEVERAGE CO,4053,Bird Dog Strawberry Whiskey,14.39,17.99,750.0,2237,32190.4,1326,18130.7,13961.8,1045.3,1933.19,-17038.2,-93.974,0.592758,0.563234,29325454.400000002,14.389986589181941,small
9744,FREDERICK WILDMAN & SONS,5346,Green Chartreuse Liqueur,36.22,49.99,750.0,1905,68999.1,1899,94931.0,70136.0,1497.17,3999.93,20434.8,21.526,0.99685,1.37583,413994.60000000003,36.220000000000006,small
9744,FREDERICK WILDMAN & SONS,21233,Cavicchioli Prosecco,7.53,11.99,750.0,4415,33244.9,4244,51093.6,25525.0,472.66,3999.93,13376.0,26.1795,0.961268,1.53688,5684877.9,7.529988674971688,small
9815,WINE GROUP INC,6281,Franzia Sunset Blush Tap,8.96,14.99,5000.0,18527,166002.0,18500,252407.0,139196.0,13875.0,27100.4,45429.7,17.9986,0.998543,1.52051,4482054.0,8.960004318022346,large
9815,WINE GROUP INC,6349,Glen Ellen Chard RSV,4.63,6.99,1500.0,55151,255349.0,54842,383346.0,101103.0,12318.4,27100.4,88577.6,23.1065,0.994397,1.50126,78902841.0,4.629997642835125,large
9815,WINE GROUP INC,6523,Franzia Burgundy Tap Red,10.06,14.99,5000.0,4473,44998.4,4465,73413.4,49064.2,3348.75,27100.4,-2034.19,-2.77088,0.998212,1.63147,359987.2,10.060004471272077,small
9815,WINE GROUP INC,6574,Franzia Tap Wh Znfdl Cal,9.99,14.99,5000.0,12171,121588.0,12162,202573.0,125766.0,9121.5,27100.4,44763.2,22.0973,0.999261,1.66606,1094292.0,9.989976172869937,large
9815,WINE GROUP INC,6725,Franzia Crisp White Tap,8.44,14.99,5000.0,22825,192643.0,22806,312014.0,154617.0,17104.5,27100.4,75166.0,24.0906,0.999168,1.61965,3660217.0,8.44,large
9815,WINE GROUP INC,6869,Benziger Chard,6.8,14.99,750.0,4814,32735.2,4447,49876.5,21432.2,495.91,27100.4,-10455.0,-20.9617,0.923764,1.52364,12013818.4,6.8,medium
9815,WINE GROUP INC,6974,Benziger Cab Svgn Sonoma,9.08,18.99,750.0,4264,38717.1,4020,62984.8,27405.7,448.22,27100.4,-3280.95,-5.20911,0.942777,1.62679,9446972.4,9.07999530956848,small
9815,WINE GROUP INC,11825,Cupcake Cab Svgn,4.66,6.99,750.0,29200,136072.0,27737,208653.0,70095.8,3102.06,27100.4,42378.2,20.3104,0.949897,1.5334,199073336.0,4.66,large
9815,WINE GROUP INC,11826,Cupcake Chard,4.72,6.99,750.0,47943,226291.0,46616,350765.0,84403.3,5225.62,27100.4,92147.8,26.2705,0.972321,1.55006,300288157.0,4.720000834324093,large
9815,WINE GROUP INC,11827,Cupcake Merlot,4.76,6.99,750.0,16668,79339.7,16099,121554.0,50905.1,1796.22,27100.4,13317.2,10.9558,0.965863,1.53206,45144289.3,4.760001199904008,large
9815,WINE GROUP INC,11828,Cupcake Svgn Bl,3.97,6.99,750.0,48254,191568.0,47866,361344.0,85490.0,5366.67,27100.4,137308.0,37.9994,0.991959,1.88624,74328384.0,3.969992125005181,large
9815,WINE GROUP INC,14342,Cupcake Pnt Nr,4.6,6.99,750.0,20592,94723.2,18940,142813.0,53676.4,2115.77,27100.4,18873.2,13.2154,0.919775,1.50768,156482726.4,4.6,large
9815,WINE GROUP INC,14701,Cupcake Red Velvet,4.57,6.99,750.0,32481,148438.0,30834,232215.0,74383.9,3450.06,27100.4,53226.0,22.921,0.949293,1.56439,244477386.0,4.569994766170992,large
9815,WINE GROUP INC,14706,Cupcake Prosecco,4.6,8.99,750.0,48442,222833.0,47545,422213.0,95398.9,5332.48,27100.4,166946.0,39.5409,0.981483,1.89475,199881201.0,4.5999958713513065,large
9815,WINE GROUP INC,15393,Cupcake Pnt Grigio,4.51,6.99,750.0,45251,204082.0,44465,335460.0,90082.8,4981.88,27100.4,99296.0,29.5999,0.98263,1.64375,160408452.0,4.509999779010409,large
9815,WINE GROUP INC,18010,Cocobon Red,3.92,5.99,750.0,11518,45150.6,11155,71999.4,25849.4,1246.75,27100.4,-1498.27,-2.08095,0.968484,1.59465,16389667.799999999,3.920003472825143,large
9815,WINE GROUP INC,18988,Franzia Chillable Red Tap,8.9,14.99,5000.0,15278,135974.0,15235,207833.0,120322.0,11426.2,27100.4,33331.8,16.0378,0.997185,1.52847,5846882.0,8.899986909281319,large
9815,WINE GROUP INC,21308,Chloe Pnt Grigio,7.38,12.99,750.0,8624,63645.1,7046,79159.5,39193.2,784.63,27100.4,-12370.6,-15.6275,0.817022,1.24376,100431967.8,7.379997680890538,medium
9815,WINE GROUP INC,23095,Glen Ellen Cab Svgn RSV,4.76,6.99,1500.0,26605,126640.0,25730,179853.0,72996.6,5768.12,27100.4,20344.4,11.3117,0.967111,1.42019,110810000.0,4.760007517383951,large
9815,WINE GROUP INC,23595,Almaden Burgundy B/B,9.93,16.99,5000.0,5787,57464.9,5767,89359.3,61170.6,4325.25,27100.4,468.757,0.524576,0.996544,1.55502,1149298.0,9.929998271988941,medium
9815,WINE GROUP INC,24303,Cupcake Black Forest,4.99,8.99,750.0,9483,47320.2,8579,63883.7,25546.9,958.14,27100.4,-11495.0,-17.9937,0.904671,1.35003,42777460.8,4.990003163555836,medium
9815,WINE GROUP INC,24875,Glen Ellen Merlot RSV,4.57,6.99,1500.0,24687,112820.0,23589,164887.0,70571.0,5286.97,27100.4,19680.1,11.9355,0.955523,1.46151,123876360.0,4.5700166079313,large
9815,WINE GROUP INC,24953,Chloe Prosecco,7.09,10.99,750.0,5037,35712.3,4115,46386.9,19361.9,459.35,27100.4,-16885.2,-36.4009,0.816955,1.2989,32926740.6,7.089994044073854,medium
9815,WINE GROUP INC,31186,Almaden Merlot Cal B/B,10.8,17.99,5000.0,9005,97254.0,8961,148332.0,100961.0,6720.75,27100.4,17257.2,11.6342,0.995114,1.52521,4279176.0,10.8,medium
9815,WINE GROUP INC,31454,Foxhorn SE Chard Australia,4.79,8.99,1500.0,11295,54103.1,11241,84626.6,35317.5,2520.03,27100.4,903.098,1.06716,0.995219,1.56417,2921567.4,4.790004426737494,large
9815,WINE GROUP INC,37731,Corbett Canyon Chard,6.7,12.99,3000.0,10377,69525.9,10284,119782.0,74355.6,4627.8,27100.4,18528.0,15.4681,0.991038,1.72284,6465908.699999999,6.699999999999999,medium
9815,WINE GROUP INC,39087,Corbett Canyon Pnt Grigio,6.66,12.99,3000.0,18426,122717.0,18412,215092.0,109153.0,8285.4,27100.4,56988.9,26.4951,0.99924,1.75274,1718038.0,6.659991316617822,large
9815,WINE GROUP INC,41712,Fish Eye Chard,3.28,4.99,750.0,10340,33915.2,10181,56803.5,26472.2,1134.55,27100.4,-5346.61,-9.41246,0.984623,1.67487,5392516.8,3.28,medium
9815,WINE GROUP INC,41714,Fish Eye Pnt Grigio,3.22,4.99,750.0,15720,50618.4,15667,84071.3,36680.2,1747.38,27100.4,4605.14,5.47766,0.996629,1.66088,2682775.2,3.22,large
9815,WINE GROUP INC,43450,Fish Eye Pnt Grigio,11.33,16.99,3000.0,2922,33106.3,2822,47945.8,31159.7,1269.9,27100.4,-13530.8,-28.221,0.965777,1.44824,3310630.0000000005,11.330013689253937,small
9819,TREASURY WINE ESTATES,6688,Ch St Jean Chard California,5.81,9.99,750.0,26716,155220.0,26194,251277.0,71275.8,2933.45,14836.6,78287.0,31.1557,0.980461,1.61884,81024840.0,5.810001497230124,large
9819,TREASURY WINE ESTATES,8700,Beringer Knights Vly Cab Svg,16.52,31.99,750.0,5682,93866.6,4961,137281.0,66637.5,552.67,14836.6,28025.2,20.4145,0.873108,1.46251,67677818.60000001,16.519992960225274,medium
9819,TREASURY WINE ESTATES,10254,Beringer Classic Chard,3.37,5.99,750.0,10491,35354.7,10113,54530.9,17840.0,1132.75,14836.6,3206.88,5.88085,0.963969,1.5424,13364076.6,3.3700028595939373,medium
9819,TREASURY WINE ESTATES,16837,Beringer Classic Pink Moscat,3.42,5.99,750.0,10219,34949.0,10154,57972.5,28928.8,1131.54,14836.6,7055.37,12.1702,0.993639,1.65877,2271685.0,3.420001957138663,medium
9819,TREASURY WINE ESTATES,17865,Ch St Jean Pnt Nr,6.09,9.99,750.0,13691,83378.2,13507,140286.0,59492.8,1507.79,14836.6,40563.8,28.915,0.986561,1.68253,15341588.799999999,6.090000730406836,large
9819,TREASURY WINE ESTATES,18893,19 Crimes Red,6.89,9.99,750.0,21791,150140.0,20530,195851.0,74879.7,2293.58,14836.6,28581.0,14.5932,0.942132,1.30446,189326540.0,6.890000458905052,large
9819,TREASURY WINE ESTATES,19636,Ch St Jean Chard Sonoma Cst,7.99,11.99,750.0,11075,88489.2,9905,118761.0,50310.0,1105.46,14836.6,14329.7,12.066,0.894357,1.34209,103532364.0,7.989995485327314,large
9819,TREASURY WINE ESTATES,19735,Beringer Quantum Red Napa Vl,41.93,64.99,750.0,1185,49687.1,1032,31159.7,8392.26,115.61,14836.6,-33479.6,-107.445,0.870886,0.627119,7602126.3,41.93004219409283,small
9819,TREASURY WINE ESTATES,23523,19 Crimes Cab Svgn,6.57,9.99,750.0,6407,42094.0,6158,63682.4,31208.9,685.87,14836.6,6065.99,9.52538,0.961136,1.51286,10481406.0,6.570001560792883,medium
9819,TREASURY WINE ESTATES,25935,Gabbiano Chianti Clsc RSV,6.84,9.99,750.0,5487,37531.1,5446,54405.5,11298.7,611.29,14836.6,1426.6,2.62216,0.992528,1.44961,1538775.0999999999,6.840003644979041,medium
9819,TREASURY WINE ESTATES,31201,Beringer Fndrs Est Cab Svgn,6.03,8.99,750.0,5540,33406.2,5536,57529.6,26154.8,616.78,14836.6,8670.09,15.0706,0.999278,1.72212,133624.8,6.029999999999999,medium
9819,TREASURY WINE ESTATES,32054,Greg Norman Lmstn Cab/Merlot,7.09,11.99,750.0,9045,64129.1,9037,101869.0,41771.2,1008.66,14836.6,21894.3,21.4927,0.999116,1.58849,513032.8,7.0900055279159755,medium
9819,TREASURY WINE ESTATES,33037,Beringer Fndrs Est Cab Svgn,10.88,15.99,1500.0,4615,50211.2,4519,82337.8,50220.7,1008.05,14836.6,16282.0,19.7746,0.979198,1.63983,4820275.199999999,10.879999999999999,medium
9819,TREASURY WINE ESTATES,33348,Greg Norman Limestone Shiraz,7.23,11.99,750.0,5738,41485.7,5665,65359.3,34472.0,630.41,14836.6,8406.63,12.8622,0.987278,1.57547,3028456.0999999996,7.229993028929941,medium
9819,TREASURY WINE ESTATES,35913,Stone Cellars Cab Svgn,5.47,8.99,1500.0,13860,75814.2,13636,122773.0,56167.5,3054.98,14836.6,29066.9,23.6754,0.983838,1.61939,16982380.8,5.47,large
9819,TREASURY WINE ESTATES,35916,Stone Cellars Merlot,5.29,8.99,1500.0,10712,56666.5,10604,95531.0,44695.0,2374.53,14836.6,21653.4,22.6663,0.989918,1.68585,6119982.0,5.290001867064974,medium
9819,TREASURY WINE ESTATES,35959,Stags Leap Winery Cab Svgn,32.46,49.99,750.0,1512,49079.5,1308,71526.9,45351.8,145.09,14836.6,7465.74,10.4377,0.865079,1.45737,10012218.0,32.45998677248677,small
9819,TREASURY WINE ESTATES,39146,Matua Svgn Bl Marlboro,6.53,9.99,750.0,13672,89278.2,13573,157800.0,60797.2,1516.23,14836.6,52169.3,33.0603,0.992759,1.76751,8838541.799999999,6.530002925687536,large
9819,TREASURY WINE ESTATES,41251,Beringer Classic Pnt Grigio,3.39,5.99,750.0,18434,62491.3,17896,97451.0,32928.7,2004.53,14836.6,18118.7,18.5926,0.970815,1.55943,33620319.4,3.3900021699034393,large
9819,TREASURY WINE ESTATES,41254,Ch St Jean Merlot Cal,5.85,9.99,750.0,10779,63057.1,10582,108736.0,50835.8,1179.98,14836.6,29662.2,27.2791,0.981724,1.7244,12422248.7,5.849995361350775,large
10000,MAJESTIC FINE WINES,6351,Kendall Jackson Vntr RSV Cab,11.18,17.99,750.0,12322,137760.0,11715,208059.0,89623.8,1306.75,17587.6,51404.5,24.7067,0.950738,1.5103,83620320.0,11.180003246226262,large
10000,MAJESTIC FINE WINES,6570,Kendall Jackson Chard Vt RSV,6.77,10.99,750.0,215668,1460070.0,214238,2326010.0,189609.0,24083.8,17587.6,824264.0,35.4369,0.993369,1.59308,2087900100.0,6.769989057254669,large
10000,MAJESTIC FINE WINES,6575,Kendall Jackson RSV Svgn Bl,5.84,9.99,750.0,33825,197538.0,31723,314528.0,91508.1,3552.37,17587.6,95849.8,30.4742,0.937857,1.59224,415224876.0,5.84,large
10000,MAJESTIC FINE WINES,6824,Kendall Jackson Pnt Nr Vtnr,10.27,14.99,750.0,16050,164834.0,14579,216815.0,87208.4,1627.47,17587.6,32766.7,15.1127,0.908349,1.31536,242470814.0,10.270031152647976,large
10000,MAJESTIC FINE WINES,12109,La Crema Pnt Nr Monterey,12.33,20.99,750.0,3381,41687.7,3177,61101.2,29764.5,353.86,17587.6,1472.05,2.4092,0.939663,1.46569,8504290.799999999,12.329991126885536,small
10000,MAJESTIC FINE WINES,12110,La Crema Chardonnay Monterey,10.45,17.99,750.0,6454,67444.3,6173,100054.0,41942.2,689.08,17587.6,14333.3,14.3255,0.956461,1.48351,18951848.3,10.450000000000001,medium
10000,MAJESTIC FINE WINES,15105,Kendall Jackson Avant Chard,6.86,10.99,750.0,23343,160133.0,22874,248151.0,80910.5,2558.91,17587.6,67871.9,27.351,0.979908,1.54966,75102377.0,6.860000856787902,large
10000,MAJESTIC FINE WINES,19199,La Crema Pnt Gris Monterey,11.56,16.99,750.0,3584,41431.0,3538,60306.6,31288.7,393.65,17587.6,894.339,1.48299,0.987165,1.45559,1905826.0,11.559988839285714,small
10000,MAJESTIC FINE WINES,19357,Kendall Jackson Vntnr Rsv Ch,3.92,5.99,375.0,13996,54864.3,13829,84546.7,25398.6,781.31,17587.6,11313.5,13.3813,0.988068,1.54101,9162338.1,3.9199985710202916,large
10000,MAJESTIC FINE WINES,21208,Kendall Jackson Grand Rsv Ch,10.32,15.99,750.0,11760,121363.0,11318,184706.0,72220.8,1263.88,17587.6,44491.2,24.0876,0.962415,1.52193,53642446.0,10.319982993197279,large
10000,MAJESTIC FINE WINES,24286,Kendall Jackson Gr RSV Cab S,14.83,23.99,750.0,2800,41524.0,2776,64862.2,40752.5,307.77,17587.6,5442.88,8.39144,0.991429,1.56204,996576.0,14.83,small
10000,MAJESTIC FINE WINES,24325,La Crema Chard Sonoma Cst,10.88,15.99,750.0,41274,449061.0,39387,658288.0,155091.0,4415.6,17587.6,187224.0,28.441,0.954281,1.46592,847378107.0,10.879997092600668,large
10000,MAJESTIC FINE WINES,24327,La Crema Pnt Nr Sonoma Cst,13.1,19.99,750.0,17856,233914.0,15704,323547.0,125860.0,1754.0,17587.6,70291.8,21.7254,0.87948,1.38319,503382928.0,13.100022401433693,large
10000,MAJESTIC FINE WINES,45848,Kendall Jackson Summation Re,6.63,11.99,750.0,19289,127886.0,17401,185907.0,68697.6,1945.09,17587.6,38488.3,20.703,0.90212,1.45369,241448768.0,6.629996370988646,large
10050,Russian Standard Vodka,3365,Russian Standard Vodka,18.65,24.99,1750.0,2244,41850.6,503,12570.0,7896.84,924.5,732.6,-30937.7,-246.124,0.224153,0.300353,72861894.6,18.65,small
10754,PERFECTA WINES,1655,WhistlePig 15 Yr Old Rye,159.19,198.99,750.0,221,35181.0,110,21888.9,19700.0,86.82,28720.5,-42099.4,-192.332,0.497738,0.62218,3905091.0,159.19004524886878,small
10754,PERFECTA WINES,2289,Whistle Pig Boss Hog Rye,239.19,298.99,750.0,186,44489.3,37,11062.6,8371.72,29.17,28720.5,-62176.4,-562.04,0.198925,0.248658,6628905.7,239.18978494623659,small
10754,PERFECTA WINES,2531,WhistlePig 10 Yr Old Rye,46.37,63.99,750.0,5011,232360.0,4102,288457.0,204949.0,3233.6,28720.5,24142.8,8.36963,0.818599,1.24142,211215240.0,46.36998603073239,medium
10754,PERFECTA WINES,2547,WhistlePig 10Yr Straight Rye,5.18,6.99,50.0,10193,52799.7,7749,54165.5,28512.2,397.11,28720.5,-27751.9,-51.2353,0.760228,1.02587,129042466.8,5.179996075738251,medium
10754,PERFECTA WINES,2549,WhistlePig 10Yr Rye,29.49,44.99,375.0,1971,58124.8,1906,81941.9,68589.1,745.72,28720.5,-5649.09,-6.89401,0.967022,1.40976,3778112.0,29.490005073566717,small
10754,PERFECTA WINES,2554,WhistlePig Old World 12 Yr,83.33,114.99,750.0,980,81663.4,920,102861.0,83242.5,725.66,28720.5,-8248.78,-8.01937,0.938776,1.25957,4899804.0,83.33,small
10754,PERFECTA WINES,3416,Danziger Gold Vodka,10.78,14.99,750.0,3003,32372.3,1502,22515.0,12621.6,1183.42,28720.5,-39761.3,-176.599,0.500166,0.695501,48590822.3,10.77998667998668,small
10754,PERFECTA WINES,3681,OuterSpace Vodka,23.07,29.99,750.0,1502,34651.1,788,23632.1,16374.5,621.02,28720.5,-40360.6,-170.787,0.524634,0.682001,24740885.4,23.069973368841545,small
10754,PERFECTA WINES,3703,OuterSpace Vodka,4.64,5.99,50.0,10480,48627.2,9710,58162.9,14513.8,506.26,28720.5,-19691.1,-33.8551,0.926527,1.1961,37442944.0,4.64,medium
10754,PERFECTA WINES,5076,M Duffau Napoleon Armagnac,28.12,35.99,750.0,2276,64001.1,2118,77774.8,58172.1,1669.79,28720.5,-16616.6,-21.365,0.93058,1.21521,10112173.799999999,28.11999121265378,small
10754,PERFECTA WINES,8048,Coole Swan Irish Cream,20.73,27.99,750.0,2544,52737.1,1866,46856.3,26187.6,1470.07,28720.5,-36071.4,-76.9829,0.733491,0.888489,35755753.8,20.72999213836478,small
10754,PERFECTA WINES,10443,Charles Smith Kung Fu Girl R,6.5,11.99,750.0,7791,50641.5,7541,86163.1,40685.2,840.57,28720.5,5960.5,6.9177,0.967912,1.70143,12660375.0,6.5,medium
10754,PERFECTA WINES,13638,Charles Smith Velvet Dev Mer,8.27,11.99,750.0,5827,48189.3,5550,65347.5,34670.0,617.61,28720.5,-12179.9,-18.6387,0.952463,1.35606,13348436.100000001,8.270001716148963,medium
10754,PERFECTA WINES,17504,Butternut Chard,7.99,14.99,750.0,10291,82225.1,8935,120865.0,54844.8,996.23,28720.5,8922.81,7.38248,0.868234,1.46992,111497235.60000001,7.990000971722865,medium
10754,PERFECTA WINES,18743,Ca'Momi Merlot Napa Valley,6.8,9.99,750.0,16616,112989.0,14701,154968.0,47540.4,1646.31,28720.5,11612.4,7.49339,0.88475,1.37153,216373935.0,6.800012036591237,large
10754,PERFECTA WINES,31542,Morgan Winery Twelve Clones,16.1,23.99,750.0,3604,58024.4,3498,95421.0,47344.7,389.38,28720.5,8286.72,8.68438,0.970588,1.6445,6150586.4,16.1,small
10754,PERFECTA WINES,33731,Hopler Gruner Veltliner,7.48,12.99,750.0,6585,49255.8,5734,71124.7,33288.4,639.09,28720.5,-7490.75,-10.5319,0.870767,1.44399,41916685.800000004,7.48,medium
10754,PERFECTA WINES,34393,Valckenberg Gewurz Pfalz,8.05,13.99,750.0,4367,35154.4,4308,51944.9,31661.8,478.13,28720.5,-12408.1,-23.887,0.98649,1.47762,2074109.6,8.050011449507672,small
10754,PERFECTA WINES,34870,Arca Nova Vinho Verde,5.84,8.99,750.0,6284,36698.6,6046,55629.5,27519.3,673.23,28720.5,-10462.8,-18.8079,0.962126,1.51585,8734266.799999999,5.840006365372374,medium
10754,PERFECTA WINES,35976,Zeller Schwarze Rsl Valcknbg,6.49,9.99,750.0,5512,35772.9,5347,53416.5,31848.1,593.29,28720.5,-11670.2,-21.8475,0.970065,1.49321,5902528.5,6.490003628447025,medium
10754,PERFECTA WINES,37312,Salmon Run NY Pnt Nr,7.99,11.99,750.0,5417,43281.8,4613,67373.1,42422.5,511.45,28720.5,-5140.73,-7.63025,0.851578,1.55661,34798567.2,7.989994461879269,medium
10754,PERFECTA WINES,38133,Il Bastardo Sangiovese Tosc,3.92,6.99,750.0,15618,61222.6,15580,113491.0,46750.4,1739.9,28720.5,21808.2,19.2158,0.997567,1.85375,2326458.8,3.920002561147394,large
10754,PERFECTA WINES,42421,Firesteed Pnt Gris Ore,7.74,13.99,750.0,4888,37833.1,4543,58930.6,31353.2,505.29,28720.5,-8128.36,-13.7931,0.929419,1.55764,13052419.5,7.739995908346972,medium
10754,PERFECTA WINES,42422,Firesteed Pnt Nr Ore,7.84,15.99,750.0,15280,119795.0,14007,188406.0,77452.4,1564.13,28720.5,38326.1,20.3423,0.916689,1.57273,152499035.0,7.839986910994765,large
10754,PERFECTA WINES,42881,La Bastarda Pnt Gr Sicily,3.92,7.99,750.0,9824,38510.1,9615,69086.9,31544.2,1072.32,28720.5,783.928,1.1347,0.978726,1.79399,8048610.899999999,3.9200020358306187,medium
10754,PERFECTA WINES,43223,Ch Beauchene Cotes du Rhone,5.93,8.99,750.0,38980,231151.0,38054,365708.0,100441.0,4262.96,28720.5,101573.0,27.7743,0.976244,1.58211,214045826.0,5.929989738327348,large
10754,PERFECTA WINES,43225,Ch Beauchene Chtnf Pape RSV,18.29,32.99,750.0,7101,129877.0,6445,184492.0,96501.8,717.41,28720.5,25176.3,13.6463,0.907619,1.42051,85199312.0,18.289959160681594,medium
10754,PERFECTA WINES,45822,Masciarelli Montepulciano,5.37,9.99,750.0,23851,128080.0,22599,214213.0,79858.5,2526.14,28720.5,54886.7,25.6225,0.947507,1.6725,160356160.0,5.37000545050522,large
11567,CAMPARI AMERICA,376,Aperol Liqueur,18.97,26.99,750.0,4275,81096.8,4126,118711.0,81277.8,3251.41,20964.8,13397.8,11.2861,0.965146,1.46382,12083423.200000001,18.970011695906432,small
11567,CAMPARI AMERICA,408,Wild Turkey American Honey,12.97,16.99,750.0,9521,123487.0,8720,165113.0,114514.0,6871.98,20964.8,13788.6,8.35104,0.91587,1.33708,98913087.0,12.969961138535869,medium
11567,CAMPARI AMERICA,3172,Skyy Infusions Blood Orange,10.31,12.99,750.0,5390,55570.9,5361,70998.4,51046.5,4225.14,20964.8,-9762.46,-13.7503,0.99462,1.27762,1611556.1,10.31,medium
11567,CAMPARI AMERICA,3794,Cabo Wabo Reposado Tequila,27.77,36.99,750.0,2915,80949.5,2855,109404.0,91468.1,2251.57,20964.8,5238.53,4.78822,0.979417,1.35151,4856970.0,27.76998284734134,small
11567,CAMPARI AMERICA,3818,Cabo Wabo Blanco Tequila,21.73,29.99,750.0,6730,146243.0,6641,212453.0,151741.0,5233.26,20964.8,40011.6,18.8332,0.986776,1.45274,13015627.0,21.73001485884101,medium
11567,CAMPARI AMERICA,3826,Skyy Vodka,15.74,19.99,1750.0,65382,1029110.0,64388,1327400.0,352822.0,118298.0,20964.8,159025.0,11.9802,0.984797,1.28985,1022935340.0,15.73995901012511,large
11567,CAMPARI AMERICA,3837,Skyy Vodka,0.72,0.99,50.0,163375,117630.0,162879,161250.0,18428.8,8543.59,20964.8,14111.8,8.7515,0.996964,1.37083,58344480.0,0.72,large
11567,CAMPARI AMERICA,3918,Cabo Wabo Anejo Tequila,33.07,42.99,750.0,1599,52878.9,1514,66420.9,58913.6,1194.69,20964.8,-8617.57,-12.9742,0.946842,1.25609,4494706.5,33.069981238273925,small
11567,CAMPARI AMERICA,3921,Espolon Reposado Tequila,17.9,26.99,750.0,4414,79010.6,4363,109912.0,83621.8,3439.42,20964.8,6497.54,5.91156,0.988446,1.39111,4029540.6,17.900000000000002,small
11567,CAMPARI AMERICA,3924,Espolon Blanco Tequila,17.38,26.99,750.0,8162,141856.0,8105,204393.0,132293.0,6385.85,20964.8,35186.7,17.2152,0.993016,1.44085,8085792.0,17.380053908355794,medium
11567,CAMPARI AMERICA,4521,Appleton Estate Reserve Rum,16.66,22.99,750.0,2263,37701.6,2161,49021.4,37194.6,1703.8,20964.8,-11348.8,-23.1507,0.954927,1.30025,3845563.1999999997,16.660008837825895,small
11567,CAMPARI AMERICA,4787,Appleton Special Gold Rum,15.03,19.99,1750.0,5431,81627.9,5315,110369.0,77726.7,9769.94,20964.8,-1993.83,-1.80652,0.978641,1.3521,9468836.399999999,15.029994476155403,medium
11567,CAMPARI AMERICA,5358,Irish Mist Honey Liqueur,18.83,25.99,750.0,3882,73098.1,3857,98995.4,72889.6,3039.69,20964.8,1892.87,1.91208,0.99356,1.35428,1827452.5000000002,18.83001030396703,small
11567,CAMPARI AMERICA,8085,Wild Turkey,25.59,35.99,1750.0,5823,149011.0,4555,150722.0,110264.0,8373.74,20964.8,-27626.7,-18.3295,0.782243,1.01149,188945948.0,25.590073845097027,medium
11567,CAMPARI AMERICA,8107,Wild Turkey 101,26.71,36.99,1750.0,9472,252997.0,9109,323429.0,210311.0,16742.9,20964.8,32724.1,10.1179,0.961677,1.27839,91837911.0,26.70998733108108,medium
11567,CAMPARI AMERICA,8187,Wild Turkey,13.17,18.99,750.0,5505,72500.8,5479,105353.0,83887.3,4320.14,20964.8,7567.41,7.1829,0.995277,1.45313,1885020.8,13.169990917347866,medium
11567,CAMPARI AMERICA,8258,Campari,21.05,27.99,750.0,9347,196754.0,9285,278457.0,163505.0,7314.69,20964.8,53423.3,19.1855,0.993367,1.41525,12198748.0,21.049962554830426,medium
11567,CAMPARI AMERICA,8379,Wild Turkey 101,7.63,9.99,375.0,4299,32801.4,4272,51221.3,44051.3,1671.08,20964.8,-4215.98,-8.23092,0.993719,1.56156,885637.8,7.630006978367063,small
11567,CAMPARI AMERICA,8462,Frangelico Hazelnut Liqueur,15.82,24.99,750.0,10822,171204.0,10783,247420.0,158696.0,8495.63,20964.8,46755.7,18.8973,0.996396,1.44518,6676956.0,15.81999630382554,large
